TAG,SPECIES,DBH,HEIGHT,L,MAXR,X,Y,Z,UTM_X,UTM_Y
6943,ABAM,6.5,2.5,0.9,2.0,131.5,53.7,388.3,581241.5,5074374.7
6944,TSHE,5.8,7.2,3.6,2.8,128.9,54.4,388.3,581238.9,5074375.4
6945,TSHE,6.3,7.7,4.1,2.8,126.5,56.7,388.4,581236.5,5074377.7
6946,TSHE,5.8,7.2,3.6,2.8,126.1,56.7,388.3,581236.1,5074377.7
6947,TSHE,7.8,9.1,5.4,2.9,124.7,55.6,388.5,581234.7,5074376.6
6948,TSHE,7.7,9.0,5.3,2.9,128.5,62.7,387.9,581238.5,5074383.7
6949,TSHE,12.0,12.8,8.9,3.0,129.3,70.8,387.3,581239.3,5074391.8
6950,TSHE,5.2,6.6,3.1,2.8,128.8,70.2,387.3,581238.8,5074391.2
6952,ABAM,5.6,1.9,0.6,1.9,129.7,74.0,387.2,581239.7,5074395.0
6953,TABR,9.2,6.4,3.9,2.6,132.4,73.1,382.0,581242.4,5074394.1
6954,TABR,6.6,5.0,2.7,2.4,133.5,77.2,381.6,581243.5,5074398.2
6955,TSHE,7.8,9.1,5.4,2.9,125.6,75.4,387.0,581235.6,5074396.4
6958,ABAM,6.1,2.2,0.7,2.0,147.7,99.7,384.8,581257.7,5074420.7
6959,TSHE,5.9,7.3,3.7,2.8,146.8,97.8,385.0,581256.8,5074418.8
6962,TSHE,19.1,18.5,14.2,3.3,144.8,96.4,385.1,581254.8,5074417.4
6964,ABAM,10.2,5.5,2.7,2.0,138.3,97.8,385.1,581248.3,5074418.8
6965,TSHE,13.3,13.9,9.9,3.1,136.3,95.0,385.4,581246.3,5074416.0
6966,TABR,7.4,5.1,2.7,2.5,134.0,98.1,380.0,581244.0,5074419.1
6967,TSHE,22.2,20.8,16.2,3.4,139.2,93.9,385.5,581249.2,5074414.9
6968,TABR,7.8,5.7,3.3,2.5,140.5,94.0,380.2,581250.5,5074415.0
6969,TSHE,7.5,8.8,5.1,2.9,135.0,92.6,385.7,581245.0,5074413.6
6970,TSHE,9.9,10.9,7.2,3.0,139.4,91.6,385.6,581249.4,5074412.6
6971,TSHE,7.0,8.3,4.7,2.9,136.8,89.5,385.8,581246.8,5074410.5
6972,TSHE,87.5,48.7,37.0,7.4,133.9,87.7,386.1,581243.9,5074408.7
6973,TSHE,89.3,49.1,37.1,7.6,130.1,88.8,386.2,581240.1,5074409.8
6974,PSME,107.0,50.7,23.3,5.2,142.6,86.3,386.1,581252.6,5074407.3
6975,TSHE,18.2,17.8,13.5,3.3,146.4,90.8,385.6,581256.4,5074411.8
6977,ABAM,27.7,23.0,14.5,2.3,149.2,76.3,386.5,581259.2,5074397.3
6978,TSHE,15.8,15.9,11.8,3.2,145.1,78.9,386.4,581255.1,5074399.9
6979,PSME,82.0,45.1,16.8,4.8,141.2,81.1,386.5,581251.2,5074402.1
6981,TSHE,6.3,7.7,4.1,2.8,133.8,84.2,386.2,581243.8,5074405.2
6982,TSHE,65.7,42.6,34.1,5.7,130.3,83.1,386.5,581240.3,5074404.1
6984,PSME,102.3,49.8,22.2,5.1,126.4,79.5,386.9,581236.4,5074400.5
6985,TABR,7.0,4.5,2.2,2.4,130.1,94.4,380.3,581240.1,5074415.4
6986,TSHE,14.9,15.2,11.1,3.2,130.0,94.8,385.4,581240.0,5074415.8
6988,TSHE,21.4,20.2,15.7,3.4,128.7,98.4,385.1,581238.7,5074419.4
6990,TSHE,17.9,17.6,13.3,3.3,122.8,100.1,385.0,581232.8,5074421.1
6991,TSHE,59.4,40.4,32.6,5.3,120.5,98.6,385.2,581230.5,5074419.6
6993,ABAM,51.0,38.7,22.7,2.7,115.8,100.6,385.0,581225.8,5074421.6
6994,TSHE,9.2,10.3,6.6,2.9,117.9,96.6,385.3,581227.9,5074417.6
6995,TABR,8.7,5.8,3.3,2.6,116.3,96.0,380.2,581226.3,5074417.0
6996,TABR,9.5,6.2,3.7,2.6,116.0,94.5,380.4,581226.0,5074415.5
6997,TABR,8.7,5.8,3.3,2.6,111.9,95.1,380.4,581221.9,5074416.1
6998,ABGR,9.7,5.0,2.4,2.0,112.6,94.2,385.5,581222.6,5074415.2
6999,PSME,71.7,42.1,13.4,4.6,110.0,92.2,385.9,581220.0,5074413.2
7001,TABR,10.3,5.4,2.8,2.7,117.6,93.7,380.5,581227.6,5074414.7
7002,TSHE,48.6,35.9,29.3,4.7,123.0,94.3,385.5,581233.0,5074415.3
7004,TABR,14.6,3.9,0.9,3.0,118.8,90.7,380.8,581228.8,5074411.7
7005,TABR,6.8,6.4,4.1,2.4,123.2,91.7,380.6,581233.2,5074412.7
7006,TABR,6.1,5.7,3.5,2.4,124.1,91.0,380.7,581234.1,5074412.0
7008,TSHE,81.0,47.1,36.4,6.9,121.3,83.7,386.6,581231.3,5074404.7
7009,ABAM,6.7,2.6,0.9,2.0,117.2,84.6,386.4,581227.2,5074405.6
7011,TABR,9.3,6.3,3.8,2.6,115.0,79.3,381.8,581225.0,5074400.3
7012,TSHE,93.8,50.1,37.2,8.0,112.8,79.1,387.3,581222.8,5074400.1
7013,TABR,7.9,7.2,4.8,2.5,109.7,85.3,381.3,581219.7,5074406.3
7014,ABAM,30.4,25.4,16.1,2.4,101.0,84.3,387.0,581211.0,5074405.3
7015,PSME,150.5,56.2,30.2,5.9,102.8,79.9,387.4,581212.8,5074400.9
7016,TSHE,6.0,7.4,3.8,2.8,101.2,85.2,386.4,581211.2,5074406.2
7017,TSHE,10.5,11.5,7.7,3.0,104.0,86.1,386.4,581214.0,5074407.1
7018,TSHE,18.2,17.8,13.5,3.3,103.0,87.2,386.4,581213.0,5074408.2
7019,TABR,10.6,5.9,3.3,2.7,107.4,87.2,381.2,581217.4,5074408.2
7020,PSME,116.8,52.3,25.2,5.3,105.2,91.0,386.1,581215.2,5074412.0
7021,TSHE,74.4,45.3,35.6,6.4,107.4,96.0,385.5,581217.4,5074417.0
7022,PSME,93.1,47.9,20.0,5.0,105.6,98.1,385.4,581215.6,5074419.1
7023,TABR,13.0,7.5,4.7,2.9,101.5,98.1,380.1,581211.5,5074419.1
7024,TABR,10.2,6.2,3.6,2.7,100.2,96.0,380.1,581210.2,5074417.0
7025,TSHE,21.0,19.9,15.5,3.4,114.9,75.4,387.2,581224.9,5074396.4
7026,TSHE,67.3,43.1,34.4,5.9,114.4,71.4,387.6,581224.4,5074392.4
7027,PSME,135.5,54.8,28.2,5.6,109.1,70.6,388.1,581219.1,5074391.6
7028,TABR,20.9,9.2,5.7,3.5,113.4,65.1,383.0,581223.4,5074386.1
7030,TABR,9.8,5.7,3.2,2.7,123.1,67.7,382.5,581233.1,5074388.7
7032,TSHE,63.7,41.9,33.6,5.6,120.7,58.1,388.8,581230.7,5074379.1
7033,PSME,99.4,49.3,21.5,5.1,119.8,57.1,388.9,581229.8,5074378.1
7035,ABAM,36.3,30.1,18.9,2.5,122.7,52.6,388.9,581232.7,5074373.6
7036,TABR,17.5,7.7,4.5,3.3,113.0,53.5,383.9,581223.0,5074374.5
7037,TSHE,14.3,14.7,10.7,3.1,116.1,60.7,388.3,581226.1,5074381.7
7038,TABR,29.3,11.8,7.8,4.3,115.4,59.1,383.4,581225.4,5074380.1
7039,ABAM,9.4,4.8,2.2,2.0,112.8,60.8,388.5,581222.8,5074381.8
7041,TSHE,63.3,41.8,33.5,5.6,111.5,60.6,388.4,581221.5,5074381.6
7045,TSHE,35.7,29.4,23.9,4.0,107.9,58.1,388.8,581217.9,5074379.1
7046,TABR,14.6,3.9,0.9,3.0,105.1,60.5,383.8,581215.1,5074381.5
7047,TABR,5.1,3.5,1.3,2.3,102.0,61.1,384.0,581212.0,5074382.1
7048,TABR,14.8,5.2,2.2,3.0,102.1,55.4,384.3,581212.1,5074376.4
7049,TSHE,18.3,17.9,13.6,3.3,101.7,52.6,389.7,581211.7,5074373.6
7050,TSHE,91.9,49.7,37.2,7.8,100.0,65.4,388.7,581210.0,5074386.4
7051,TSHE,80.6,47.0,36.4,6.8,103.7,68.5,388.4,581213.7,5074389.5
7052,TABR,8.3,5.0,2.6,2.5,100.6,74.4,382.6,581210.6,5074395.4
7053,TABR,7.7,5.7,3.3,2.5,100.4,75.3,382.6,581210.4,5074396.3
7054,TABR,6.0,3.5,1.3,2.4,101.2,76.8,382.4,581211.2,5074397.8
7055,PSME,67.5,41.6,12.9,4.6,99.3,73.2,382.9,581209.3,5074394.2
7057,TABR,10.6,4.5,1.9,2.7,92.6,72.6,383.2,581202.6,5074393.6
7058,TSHE,49.6,36.4,29.6,4.8,90.9,71.2,388.5,581200.9,5074392.2
7060,TSHE,6.5,7.8,4.2,2.9,89.1,75.5,388.2,581199.1,5074396.5
7062,TABR,25.0,8.9,5.1,4.0,85.0,66.9,384.2,581195.0,5074387.9
7064,ABAM,5.5,1.8,0.5,1.9,92.3,64.8,389.0,581202.3,5074385.8
7065,TSHE,23.9,22.0,17.3,3.5,94.7,59.2,389.4,581204.7,5074380.2
7066,TSHE,58.0,39.8,32.2,5.2,98.5,56.6,389.7,581208.5,5074377.6
7067,TSHE,42.6,33.1,27.0,4.4,97.0,52.0,389.9,581207.0,5074373.0
7068,TABR,20.2,7.4,4.0,3.5,93.6,54.2,384.8,581203.6,5074375.2
7069,TABR,21.0,6.9,3.4,3.6,93.6,54.0,384.9,581203.6,5074375.0
7070,ABAM,7.2,3.0,1.2,2.0,89.6,58.6,389.7,581199.6,5074379.6
7071,TSHE,14.9,15.2,11.1,3.2,88.7,62.3,389.7,581198.7,5074383.3
7072,ABAM,10.5,5.8,2.9,2.0,82.9,63.3,389.8,581192.9,5074384.3
7073,TSHE,81.5,47.2,36.5,6.9,80.0,59.9,390.3,581190.0,5074380.9
7075,ABAM,12.0,7.2,3.8,2.1,74.9,67.1,390.3,581184.9,5074388.1
7076,TSHE,98.6,51.0,37.2,8.5,75.9,69.9,390.0,581185.9,5074390.9
7078,TSHE,30.2,26.1,21.0,3.8,95.6,95.4,385.5,581205.6,5074416.4
7079,TABR,20.5,7.4,4.0,3.5,98.5,93.8,380.2,581208.5,5074414.8
7080,TABR,8.2,4.7,2.3,2.5,100.9,93.2,381.1,581210.9,5074414.2
7081,TABR,7.7,4.9,2.5,2.5,96.5,89.8,380.6,581206.5,5074410.8
7083,TSHE,11.5,12.3,8.5,3.0,93.4,88.2,386.8,581203.4,5074409.2
7086,TSHE,27.8,24.6,19.7,3.7,95.5,86.1,386.7,581205.5,5074407.1
7087,TSHE,15.8,15.9,11.8,3.2,96.0,85.0,386.7,581206.0,5074406.0
7088,ABAM,7.1,2.9,1.1,2.0,99.0,87.4,386.2,581209.0,5074408.4
7089,TABR,13.4,8.3,5.4,2.9,97.4,80.2,382.0,581207.4,5074401.2
7090,TABR,13.2,5.4,2.6,2.9,97.6,79.1,382.2,581207.6,5074400.1
7091,TABR,7.3,3.8,1.5,2.5,96.2,79.4,382.2,581206.2,5074400.4
7092,TABR,11.1,5.7,3.1,2.7,96.3,77.8,382.4,581206.3,5074398.8
7093,TSHE,23.9,22.0,17.3,3.5,88.8,84.1,387.2,581198.8,5074405.1
7094,TSHE,76.8,46.0,36.0,6.5,86.0,83.8,387.2,581196.0,5074404.8
7095,TABR,14.3,5.5,2.6,3.0,88.1,79.7,382.6,581198.1,5074400.7
7096,TSHE,5.5,6.9,3.3,2.8,87.1,77.1,388.0,581197.1,5074398.1
7097,TSHE,7.7,9.0,5.3,2.9,84.9,83.2,387.4,581194.9,5074404.2
7098,TSHE,31.1,26.7,21.5,3.8,79.1,79.0,388.4,581189.1,5074400.0
7099,TSHE,13.5,14.0,10.1,3.1,78.2,84.0,387.8,581188.2,5074405.0
7100,TSHE,12.1,12.9,9.0,3.1,75.2,83.9,388.0,581185.2,5074404.9
7101,PSME,103.5,50.1,22.5,5.1,75.4,86.7,387.8,581185.4,5074407.7
7102,TABR,13.3,7.6,4.7,2.9,81.3,84.8,382.4,581191.3,5074405.8
7103,ABPR,30.0,25.1,15.8,2.4,79.8,88.0,387.1,581189.8,5074409.0
7104,TSHE,6.2,7.6,4.0,2.8,81.1,89.0,387.0,581191.1,5074410.0
7105,TSHE,19.6,18.9,14.5,3.3,80.9,89.6,386.8,581190.9,5074410.6
7106,TSHE,17.7,17.4,13.2,3.3,80.1,89.9,386.9,581190.1,5074410.9
7107,TSHE,12.7,13.4,9.4,3.1,75.7,91.5,387.0,581185.7,5074412.5
7108,ABAM,19.4,14.8,9.0,2.2,73.6,89.5,387.4,581183.6,5074410.5
7109,PSME,82.7,45.3,17.0,4.8,74.5,97.9,386.1,581184.5,5074418.9
7110,TSHE,38.7,31.0,25.3,4.2,75.2,98.8,385.9,581185.2,5074419.8
7112,TSHE,22.9,21.3,16.7,3.5,82.0,99.9,385.4,581192.0,5074420.9
7113,TABR,11.5,4.9,2.2,2.8,81.8,96.1,380.5,581191.8,5074417.1
7114,TABR,7.2,3.8,1.5,2.5,85.7,92.3,380.9,581195.7,5074413.3
7115,PSME,106.7,50.7,23.2,5.2,84.1,88.3,386.9,581194.1,5074409.3
7116,TSHE,62.0,41.3,33.2,5.5,88.0,89.6,386.3,581198.0,5074410.6
7118,TABR,8.7,5.8,3.3,2.6,88.1,95.7,380.5,581198.1,5074416.7
7119,TABR,25.8,10.4,6.4,4.3,88.3,96.0,380.5,581198.3,5074417.0
7122,TSHE,11.1,12.0,8.2,3.0,71.6,97.6,386.4,581181.6,5074418.6
7123,PSME,85.3,46.0,17.8,4.8,68.4,95.7,387.1,581178.4,5074416.7
7124,TSHE,25.4,23.0,18.3,3.6,67.2,94.7,387.2,581177.2,5074415.7
7125,TSHE,27.0,24.1,19.2,3.6,70.6,92.6,387.4,581180.6,5074413.6
7126,TSHE,8.6,9.8,6.1,2.9,70.0,90.7,387.5,581180.0,5074411.7
7127,TSHE,14.0,14.5,10.4,3.1,63.3,96.5,387.2,581173.3,5074417.5
7128,TSHE,32.3,27.4,22.2,3.9,61.7,96.6,387.3,581171.7,5074417.6
7129,TSHE,72.6,44.8,35.3,6.2,60.9,92.1,388.6,581170.9,5074413.1
7130,TSHE,76.5,45.9,35.9,6.5,65.5,85.8,388.9,581175.5,5074406.8
7131,TSHE,22.4,20.9,16.4,3.4,68.5,84.1,388.9,581178.5,5074405.1
7132,ABAM,5.3,1.7,0.5,1.9,74.0,88.5,387.5,581184.0,5074409.5
7133,ABAM,6.2,2.3,0.8,2.0,72.9,87.0,387.9,581182.9,5074408.0
7134,TSHE,5.8,7.2,3.6,2.8,73.7,83.8,388.2,581183.7,5074404.8
7135,TSHE,36.1,29.6,24.1,4.1,71.0,79.2,389.2,581181.0,5074400.2
7136,TSHE,61.4,41.1,33.1,5.5,73.8,76.0,389.5,581183.8,5074397.0
7137,TSHE,16.8,16.7,12.5,3.2,61.8,82.7,389.8,581171.8,5074403.7
7138,TSHE,60.6,40.8,32.9,5.4,60.1,83.5,390.0,581170.1,5074404.5
7139,TSHE,7.1,8.4,4.8,2.9,56.8,83.1,390.3,581166.8,5074404.1
7140,TSHE,73.8,45.1,35.5,6.3,53.4,80.8,391.4,581163.4,5074401.8
7141,TSHE,29.5,25.7,20.6,3.7,53.2,79.7,391.4,581163.2,5074400.7
7142,TSHE,35.2,29.1,23.6,4.0,51.3,77.5,391.8,581161.3,5074398.5
7143,TSHE,18.3,17.9,13.6,3.3,56.1,88.2,389.9,581166.1,5074409.2
7144,TSHE,76.6,45.9,35.9,6.5,52.7,88.2,390.0,581162.7,5074409.2
7147,TSHE,15.6,15.8,11.7,3.2,53.0,99.3,388.0,581163.0,5074420.3
7148,TSHE,52.8,37.8,30.7,4.9,53.0,99.7,387.9,581163.0,5074420.7
7149,TSHE,6.9,8.2,4.6,2.9,58.9,100.0,386.5,581168.9,5074421.0
7150,TSHE,22.7,21.1,16.6,3.5,71.3,75.0,389.6,581181.3,5074396.0
7151,TSHE,27.1,24.1,19.3,3.6,64.8,72.5,390.7,581174.8,5074393.5
7152,ABAM,5.7,1.9,0.6,1.9,66.4,68.2,390.9,581176.4,5074389.2
7153,TSHE,52.8,37.8,30.7,4.9,64.3,65.1,391.7,581174.3,5074386.1
7154,TSHE,42.4,33.0,26.9,4.4,65.4,63.0,391.7,581175.4,5074384.0
7155,TSHE,62.3,41.4,33.3,5.5,62.1,60.8,392.2,581172.1,5074381.8
7156,TSHE,5.2,6.6,3.1,2.8,67.8,53.0,392.0,581177.8,5074374.0
7157,TSHE,70.5,44.2,35.0,6.1,67.3,53.2,392.2,581177.3,5074374.2
7158,TSHE,17.8,17.5,13.2,3.3,62.7,54.7,392.4,581172.7,5074375.7
7159,TSHE,5.7,7.1,3.5,2.8,59.1,52.5,393.0,581169.1,5074373.5
7161,TSHE,71.2,44.4,35.1,6.1,57.4,68.9,392.0,581167.4,5074389.9
7162,TSHE,9.3,10.4,6.7,3.0,52.0,74.6,391.8,581162.0,5074395.6
7163,TSHE,10.7,11.7,7.8,3.0,49.8,74.5,392.4,581159.8,5074395.5
7164,TSHE,93.2,49.9,37.2,7.9,49.0,73.1,392.6,581159.0,5074394.1
7165,TABR,6.3,4.7,2.4,2.4,45.2,72.2,387.7,581155.2,5074393.2
7166,TSHE,29.8,25.9,20.8,3.8,44.1,75.8,392.9,581154.1,5074396.8
7167,TSHE,35.3,29.2,23.7,4.0,40.3,73.3,393.4,581150.3,5074394.3
7168,TSHE,7.6,8.9,5.2,2.9,40.0,73.6,393.6,581150.0,5074394.6
7169,TSHE,24.1,22.1,17.5,3.5,38.6,71.0,393.8,581148.6,5074392.0
7170,TSHE,5.9,7.3,3.7,2.8,39.3,69.9,394.0,581149.3,5074390.9
7171,TSHE,5.1,6.5,3.0,2.8,41.1,69.1,393.7,581151.1,5074390.1
7172,TSHE,60.4,40.7,32.8,5.4,41.0,67.6,394.5,581151.0,5074388.6
7173,TSHE,71.1,44.3,35.1,6.1,38.9,67.4,394.3,581148.9,5074388.4
7175,TSHE,24.3,22.2,17.6,3.5,42.3,63.5,394.1,581152.3,5074384.5
7176,TSHE,59.5,40.4,32.6,5.3,42.8,63.2,394.1,581152.8,5074384.2
7177,TSHE,53.2,37.9,30.8,5.0,45.2,64.8,393.8,581155.2,5074385.8
7178,TSHE,44.9,34.2,27.9,4.5,44.8,63.8,393.9,581154.8,5074384.8
7179,TSHE,14.4,14.8,10.7,3.1,47.0,61.0,393.7,581157.0,5074382.0
7180,TABR,18.2,9.5,6.2,3.3,43.5,61.5,389.1,581153.5,5074382.5
7181,TSHE,28.5,25.0,20.1,3.7,47.4,57.5,393.9,581157.4,5074378.5
7182,TSHE,14.3,14.7,10.7,3.1,48.4,56.7,393.9,581158.4,5074377.7
7183,TABR,18.2,9.5,6.2,3.3,48.9,53.9,388.9,581158.9,5074374.9
7184,TSHE,17.1,16.9,12.7,3.2,47.0,54.1,394.3,581157.0,5074375.1
7185,TSHE,66.1,42.7,34.1,5.8,42.1,53.4,394.9,581152.1,5074374.4
7186,TSHE,28.7,25.2,20.2,3.7,41.0,59.9,394.8,581151.0,5074380.9
7187,TSHE,19.3,18.6,14.3,3.3,40.0,58.2,394.8,581150.0,5074379.2
7188,TSHE,86.8,48.5,36.9,7.4,37.3,58.5,395.3,581147.3,5074379.5
7189,TSHE,14.3,14.7,10.7,3.1,32.8,57.1,395.5,581142.8,5074378.1
7191,TSHE,19.2,18.6,14.2,3.3,27.3,57.9,395.9,581137.3,5074378.9
7192,TSHE,69.5,43.8,34.8,6.0,27.1,56.8,396.0,581137.1,5074377.8
7193,TABR,14.5,6.2,3.3,3.0,24.0,67.1,390.3,581134.0,5074388.1
7194,TABR,10.9,6.0,3.4,2.7,23.9,67.8,390.3,581133.9,5074388.8
7195,TABR,12.3,7.3,4.5,2.8,24.2,68.0,390.2,581134.2,5074389.0
7196,TABR,10.6,6.7,4.1,2.7,23.5,68.0,390.4,581133.5,5074389.0
7197,TSHE,13.0,13.6,9.7,3.1,25.9,70.4,395.2,581135.9,5074391.4
7198,TSHE,11.0,11.9,8.1,3.0,29.3,72.0,394.6,581139.3,5074393.0
7200,TSHE,11.5,12.3,8.5,3.0,46.3,99.0,389.2,581156.3,5074420.0
7202,TABR,22.9,9.3,5.7,3.8,43.5,94.8,384.7,581153.5,5074415.8
7204,TABR,29.7,11.7,7.5,4.4,47.1,91.7,384.7,581157.1,5074412.7
7206,ABAM,5.5,1.8,0.5,1.9,45.3,87.4,390.9,581155.3,5074408.4
7207,TABR,22.8,11.5,7.9,3.7,46.2,85.8,386.0,581156.2,5074406.8
7209,TABR,21.8,9.3,5.7,3.7,47.2,84.2,386.2,581157.2,5074405.2
7211,TSHE,18.8,18.3,14.0,3.3,45.3,80.9,392.1,581155.3,5074401.9
7212,TSHE,9.3,10.4,6.7,3.0,43.6,77.1,392.6,581153.6,5074398.1
7213,TSHE,11.0,11.9,8.1,3.0,41.0,78.9,392.9,581151.0,5074399.9
7214,ABAM,51.6,39.0,22.7,2.7,41.5,78.1,393.0,581151.5,5074399.1
7215,ABAM,26.1,21.5,13.5,2.3,35.3,83.6,392.6,581145.3,5074404.6
7216,ABAM,11.3,6.5,3.4,2.0,33.5,80.4,393.1,581143.5,5074401.4
7217,TSHE,9.9,10.9,7.2,3.0,32.3,76.6,393.8,581142.3,5074397.6
7218,TSHE,6.3,7.7,4.1,2.8,32.2,76.5,393.9,581142.2,5074397.5
7219,TSHE,21.9,20.6,16.0,3.4,27.1,77.4,394.3,581137.1,5074398.4
7220,TSHE,13.5,14.0,10.1,3.1,26.5,77.5,394.1,581136.5,5074398.5
7221,TABR,8.8,3.6,1.1,2.6,24.4,84.5,388.3,581134.4,5074405.5
7223,TSHE,56.4,39.2,31.8,5.1,27.1,86.7,392.8,581137.1,5074407.7
7225,TSHE,42.0,32.8,26.7,4.3,30.2,90.9,392.0,581140.2,5074411.9
7228,TSHE,75.6,45.7,35.8,6.5,38.4,94.8,391.1,581148.4,5074415.8
7229,TSHE,18.3,17.9,13.6,3.3,31.7,92.9,391.5,581141.7,5074413.9
7230,TSHE,10.0,11.0,7.3,3.0,27.8,96.1,391.4,581137.8,5074417.1
7231,TSHE,8.5,9.7,6.0,2.9,24.8,99.6,391.2,581134.8,5074420.6
7233,TSHE,94.2,50.2,37.2,8.0,24.0,96.6,391.8,581134.0,5074417.6
7234,TSHE,30.2,26.1,21.0,3.8,17.4,97.6,392.1,581127.4,5074418.6
7235,TABR,13.0,4.9,2.1,2.9,22.4,95.3,387.2,581132.4,5074416.3
7236,TSHE,5.5,6.9,3.3,2.8,20.7,92.2,392.8,581130.7,5074413.2
7237,TSHE,7.7,9.0,5.3,2.9,23.6,98.5,391.6,581133.6,5074419.5
7238,TSHE,10.6,11.6,7.7,3.0,25.4,90.5,392.5,581135.4,5074411.5
7239,TSHE,21.8,20.5,16.0,3.4,24.2,90.1,392.8,581134.2,5074411.1
7240,TSHE,14.0,14.5,10.4,3.1,22.1,86.9,393.3,581132.1,5074407.9
7241,TABR,15.3,4.0,1.0,3.1,21.6,81.0,389.0,581131.6,5074402.0
7243,TSHE,16.4,16.4,12.2,3.2,19.5,82.2,394.2,581129.5,5074403.2
7244,TSHE,64.6,42.2,33.8,5.7,18.0,80.5,394.7,581128.0,5074401.5
7245,TSHE,89.8,49.2,37.1,7.6,15.4,88.2,393.8,581125.4,5074409.2
7246,TABR,11.8,6.9,4.2,2.8,13.4,96.5,387.6,581123.4,5074417.5
7248,TSHE,66.3,42.8,34.2,5.8,9.9,92.7,393.8,581119.9,5074413.7
7249,TSHE,11.1,12.0,8.2,3.0,10.4,98.5,393.1,581120.4,5074419.5
7250,TSHE,5.5,6.9,3.3,2.8,5.8,96.5,393.9,581115.8,5074417.5
7251,TSHE,5.3,6.7,3.2,2.8,5.3,98.0,393.3,581115.3,5074419.0
7252,TSHE,15.1,15.4,11.3,3.2,3.1,95.7,394.3,581113.1,5074416.7
7253,TSHE,5.9,7.3,3.7,2.8,5.5,95.5,394.1,581115.5,5074416.5
7255,TSHE,8.7,9.9,6.2,2.9,7.8,88.4,394.8,581117.8,5074409.4
7256,TSHE,63.8,42.0,33.7,5.6,6.7,89.3,394.8,581116.7,5074410.3
7257,TSHE,56.1,39.1,31.7,5.1,4.8,89.5,394.9,581114.8,5074410.5
7258,TSHE,29.4,25.6,20.6,3.7,7.0,86.4,395.1,581117.0,5074407.4
7259,TSHE,8.6,9.8,6.1,2.9,9.7,84.8,394.8,581119.7,5074405.8
7260,TSHE,21.1,20.0,15.5,3.4,2.5,93.0,394.9,581112.5,5074414.0
7262,TSHE,10.2,11.2,7.4,3.0,14.2,77.6,395.4,581124.2,5074398.6
7263,TSHE,7.8,9.1,5.4,2.9,12.3,73.0,396.0,581122.3,5074394.0
7264,TSHE,30.3,26.2,21.1,3.8,17.2,70.1,395.8,581127.2,5074391.1
7265,TSHE,8.1,9.3,5.6,2.9,19.4,67.2,395.9,581129.4,5074388.2
7266,TSHE,5.7,7.1,3.5,2.8,20.7,66.2,395.8,581130.7,5074387.2
7267,TSHE,36.1,29.6,24.1,4.1,18.0,65.0,396.1,581128.0,5074386.0
7268,TSHE,73.9,45.2,35.5,6.3,17.4,59.2,396.8,581127.4,5074380.2
7269,ABAM,7.0,2.8,1.1,2.0,10.5,54.4,397.4,581120.5,5074375.4
7270,TSHE,12.1,12.9,9.0,3.1,13.3,51.8,397.4,581123.3,5074372.8
7272,ABAM,36.6,30.3,19.0,2.5,7.3,52.9,397.8,581117.3,5074373.9
7273,TSHE,12.1,12.9,9.0,3.1,5.5,53.5,397.8,581115.5,5074374.5
7274,TSHE,24.0,22.0,17.4,3.5,0.1,54.4,397.9,581110.1,5074375.4
7275,TSHE,54.2,38.3,31.1,5.0,0.2,56.7,397.9,581110.2,5074377.7
7276,TSHE,111.5,53.2,36.5,9.0,3.5,62.2,397.6,581113.5,5074383.2
7277,TABR,30.0,9.7,5.4,4.6,7.4,65.5,391.8,581117.4,5074386.5
7278,TSHE,17.7,17.4,13.2,3.3,8.3,72.7,396.5,581118.3,5074393.7
7279,TSHE,86.0,48.3,36.9,7.3,1.3,75.9,396.7,581111.3,5074396.9
7280,TSHE,56.0,39.1,31.6,5.1,2.0,76.1,396.8,581112.0,5074397.1
7281,TABR,7.0,6.4,4.1,2.4,327.8,38.6,377.4,581437.8,5074359.6
7282,TABR,6.5,5.0,2.7,2.4,377.3,14.9,376.4,581487.3,5074335.9
7283,TSHE,5.7,7.1,3.5,2.8,353.4,49.3,366.7,581463.4,5074370.3
7284,TABR,8.1,4.7,2.3,2.5,355.9,44.8,375.9,581465.9,5074365.8
7286,TABR,7.5,6.0,3.6,2.5,298.5,28.2,379.8,581408.5,5074349.2
7287,PSME,124.1,53.4,26.5,5.5,300.2,22.8,371.1,581410.2,5074343.8
7288,TABR,12.8,6.2,3.4,2.9,289.2,47.8,379.3,581399.2,5074368.8
7301,TSHE,75.7,45.7,35.8,6.5,0.5,49.0,386.2,581110.5,5074370.0
7302,TSHE,14.8,15.1,11.1,3.2,9.4,48.0,385.7,581119.4,5074369.0
7303,TSHE,6.8,8.1,4.5,2.9,14.3,46.3,385.4,581124.3,5074367.3
7304,TSHE,9.0,10.1,6.4,2.9,15.4,47.1,385.3,581125.4,5074368.1
7306,TSHE,55.4,38.8,31.5,5.1,19.0,46.1,385.1,581129.0,5074367.1
7307,TABR,13.7,7.6,4.7,2.9,24.5,46.3,393.7,581134.5,5074367.3
7308,TSHE,21.3,20.1,15.7,3.4,17.7,42.9,385.3,581127.7,5074363.9
7309,TSHE,60.8,40.9,32.9,5.4,15.2,41.3,385.5,581125.2,5074362.3
7310,TSHE,8.8,10.0,6.2,2.9,25.6,35.0,385.1,581135.6,5074356.0
7311,TSHE,5.3,6.7,3.2,2.8,25.5,35.2,385.1,581135.5,5074356.2
